0	0.500000000000000
60	0.500619048676866
120	0.501252458460482
180	0.501889258356497
240	0.502528953157913
300	0.503171070035798
360	0.503815153764822
420	0.504460765770290
480	0.505107484128141
540	0.505754903516338
600	0.506402636004737
660	0.507050311540788
720	0.507697574179155
780	0.508344081626425
840	0.508989505241115
900	0.509633529992685
960	0.510275855096346
1020	0.510916194421610
1080	0.511554273397122
1140	0.512189828634880
1200	0.512822607930235
1260	0.513452370227352
1320	0.514078886131744
1380	0.514701938254003
1440	0.515321318661440
1500	0.515936828567190
1560	0.516548278330209
1620	0.517155487426184
1680	0.517758284863287
1740	0.518356509471277
1800	0.518950007797942
1860	0.519538633851382
1920	0.520122249100007
1980	0.520700722448064
2040	0.521273930574466
2100	0.521841758175736
2160	0.522404096225862
2220	0.522960841762349
2280	0.523511897886213
2340	0.524057173741434
2400	0.524596584792368
2460	0.525130053027595
2520	0.525657505517974
2580	0.526178874238839
2640	0.526694096070002
2700	0.527203112778537
2760	0.527705871246925
2820	0.528202323643752
2880	0.528692426227409
2940	0.529176139198273
3000	0.529653426698708
3060	0.530124256798692
3120	0.530588601684235
3180	0.531046437799933
3240	0.531497744855801
3300	0.531942505704387
3360	0.532380706340780
3420	0.532812335927649
3480	0.533237387080422
3540	0.533655855325135
