0	0.500000000000000
25	0.500603520915208
67	0.499995049058439
219	0.494836411389106
236	0.499939054222866
356	0.491831567887454
464	0.499772518933863
656	0.514414139030771
748	0.984444287425919
1099	0.974124510765167
1105	0.991704923488825
1143	0.989188507189247
1143	0.991385267894344
1223	0.971368758418978
1263	0.974577778796225
1412	0.967230443872630
1448	0.988745753194116
1539	0.991120519507597
1567	0.969036560587892
1633	0.990409619428958
1656	0.998347007941017
1695	0.994548710804127
1695	0.986516981062107
1776	0.965337945848111
2255	0.985368491640543
2375	0.955193168337422
2479	0.945201550816947
2480	0.978961811937494
2480	0.983421537646719
2600	0.951542773699210
2702	0.981447277151991
2907	0.974599512425717
2907	0.963816089259751
2997	0.880890963862848
3027	0.934707939263908
3110	0.943560188905791
3184	0.977006678532249
3303	0.940637793630943
3344	0.928872104754881
3433	0.938698018237878
3595	0.969494487228859
