0	0.500000000000000
60	0.501472648273194
120	0.502932618173840
180	0.504355422341377
240	0.505741838838451
300	0.507092628771639
360	0.508408538394312
420	0.509690299521314
480	0.510938629528958
540	0.512154231398078
600	0.513337793576363
660	0.514489989569362
720	0.515611479774543
780	0.516702911738992
840	0.517764920159409
900	0.518798126920224
960	0.519803140958205
1020	0.520780557899836
1080	0.521730961721425
1140	0.522654924980763
1200	0.523553008817126
1260	0.524425762984987
1320	0.525273725723983
1380	0.526097423437788
1440	0.526897372190103
1500	0.527674077912239
1560	0.528428036403118
1620	0.529159733359065
1680	0.529869644251065
1740	0.530558234040660
1800	0.531225958523112
1860	0.531873264512891
1920	0.532500589843675
1980	0.533108363394669
2040	0.533697004976240
2100	0.534266925078788
2160	0.534818526074994
2220	0.535352202385192
2280	0.535868340477365
2340	0.536367318890383
2400	0.536849508128523
2460	0.537315270439640
2520	0.537764960888525
2580	0.538198927504058
2640	0.538617511279209
2700	0.539021046191524
2760	0.539409859106648
2820	0.539784269582467
2880	0.540144590825347
2940	0.540491129820851
3000	0.540824187333739
3060	0.541144057926044
3120	0.541451029869366
3180	0.541745384972054
3240	0.542027399429545
3300	0.542297343940323
3360	0.542555483705921
3420	0.542802078413370
3480	0.543037382040329
3540	0.543261643299405
