0	    0.500000000000000
63	    0.499995627923784
141	    0.996959551123591
165	    0.995961475206325
178	    0.995644023595812
205	    0.499953825221494
228	    0.499943054153472
233	    0.494521153211182
247	    0.494207792418296
353	    0.499865994066958
388	    0.499838990597925
972	    0.020687081699937
1071	0.025436158340623
1088	0.498870402415678
1101	0.498845681848221
1219	0.498611714210047
1410	0.498198573230373
1418	0.971727820258204
1535	0.969610646567846
1625	0.968001372463559
1651	0.990271810203137
1670	0.990125771555072
1672	0.990110365026748
1673	0.999020108647342
1784	0.998877245269967
1790	0.998870125115793
1853	0.998794178385582
1904	0.998754603082202
1914	0.998742508370097
2004	0.998603469387675
2020	0.998582555477605
2124	0.998477424266889
2163	0.998425911572758
2178	0.958458798347548
2296	0.956494752143280
2391	0.954930836101376
2518	0.983087180122116
2573	0.982600562808322
2579	0.982547288972075
2638	0.950934320020519
2640	0.950902359319828
2687	0.981582214804119
2687	0.976866441460195
2807	0.938857612010534
2807	0.948255579020189
3066	0.493373782184084
3136	0.541530746709279
3231	0.541985873273090
3256	0.492727499386044
3290	0.492610605449516
3298	0.061155033889433
3446	0.073286504566746
3514	0.082837500267471
3554	0.083581963148464
3566	0.039141143517986
