0	0.500000000000000
60	0.500305769529501
120	0.500613794371065
180	0.500918855244808
240	0.501220941037307
300	0.501520041949800
360	0.501816149211193
420	0.502109255020894
480	0.502399352548817
540	0.502686435931926
600	0.502970500316587
660	0.503251541892712
720	0.503529557663066
780	0.503804545414514
840	0.504076503718018
900	0.504345431925773
960	0.504611330206607
1020	0.504874199574393
1080	0.505134041695718
1140	0.505390858865926
1200	0.505644654009117
1260	0.505895430675768
1320	0.506143193072356
1380	0.506387946084950
1440	0.506629695118969
1500	0.506868446079238
1560	0.507104205369988
1620	0.507336979892888
1680	0.507566777071847
1740	0.507793604872566
1800	0.508017471669140
1860	0.508238386227484
1920	0.508456357705328
1980	0.508671395650592
2040	0.508883510022178
2100	0.509092711206109
2160	0.509299009904629
2220	0.509502417122428
2280	0.509702944166654
2340	0.509900602645564
2400	0.510095404485962
2460	0.510287361946494
2520	0.510476487525561
2580	0.510662793949919
2640	0.510846294174676
2700	0.511027001382199
2760	0.511204928996737
2820	0.511380090695327
2880	0.511552500331472
2940	0.511722171925727
3000	0.511889119665691
3060	0.512053357905118
3120	0.512214901176191
3180	0.512373764198422
3240	0.512529961815543
3300	0.512683508987745
3360	0.512834420791678
3420	0.512982712422065
3480	0.513128399210174
3540	0.513271496589250
